name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_401,20,vggish,False,2,3,0.8652482269503546,0.7922077922077922,0.953125,0.8652482269503546
exp_400,20,vggish,True,2,3,0.5673758865248227,0.5121951219512195,0.984375,0.6737967914438502
exp_419,20,openl3-mel256-6144-music,False,2,3,0.7872340425531915,0.7361111111111112,0.828125,0.7794117647058824
exp_418,20,openl3-mel256-6144-music,True,2,3,0.7659574468085106,0.6597938144329897,1.0,0.7950310559006212
exp_417,20,openl3-mel256-6144-env,False,2,3,0.7872340425531915,0.7125,0.890625,0.7916666666666667
exp_416,20,openl3-mel256-6144-env,True,2,3,0.6595744680851063,0.5714285714285714,1.0,0.7272727272727273
exp_415,20,openl3-mel256-512-music,False,2,3,0.8439716312056738,0.7837837837837838,0.90625,0.8405797101449275
exp_414,20,openl3-mel256-512-music,True,2,3,0.5177304964539007,0.4848484848484849,1.0,0.653061224489796
exp_413,20,openl3-mel256-512-env,False,2,3,0.851063829787234,0.8115942028985508,0.875,0.8421052631578948
exp_412,20,openl3-mel256-512-env,True,2,3,0.4609929078014184,0.4571428571428571,1.0,0.6274509803921569
exp_411,20,openl3-mel128-6144-music,False,2,3,0.8297872340425532,0.7439024390243902,0.953125,0.8356164383561643
exp_410,20,openl3-mel128-6144-music,True,2,3,0.8226950354609929,0.7191011235955056,1.0,0.8366013071895425
exp_409,20,openl3-mel128-6144-env,False,2,3,0.9290780141843972,0.9090909090909092,0.9375,0.923076923076923
exp_408,20,openl3-mel128-6144-env,True,2,3,0.7588652482269503,0.6595744680851063,0.96875,0.7848101265822784
exp_407,20,openl3-mel128-512-music,False,2,3,0.8865248226950354,0.8157894736842105,0.96875,0.8857142857142857
exp_406,20,openl3-mel128-512-music,True,2,3,0.6666666666666666,0.5765765765765766,1.0,0.7314285714285714
exp_405,20,openl3-mel128-512-env,False,2,3,0.8723404255319149,0.8108108108108109,0.9375,0.8695652173913043
exp_404,20,openl3-mel128-512-env,True,2,3,0.5815602836879432,0.5203252032520326,1.0,0.6844919786096256
exp_403,20,ised,False,2,3,0.8297872340425532,0.7631578947368421,0.90625,0.8285714285714286
exp_402,20,ised,True,2,3,0.7943262411347518,0.7611940298507462,0.796875,0.7786259541984732
