name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_460,23,ised,True,3,knn-3,0.8936170212765957,0.9577464788732394,0.85,0.9006622516556291
exp_461,23,ised,False,3,knn-3,0.8368794326241135,0.9672131147540983,0.7375,0.8368794326241135
exp_462,23,vggish,True,3,knn-3,0.9361702127659575,0.9733333333333334,0.9125,0.9419354838709678
exp_463,23,vggish,False,3,knn-3,0.8794326241134752,0.9090909090909091,0.875,0.8917197452229298
exp_464,23,openl3-mel128-512-env,True,3,knn-3,0.9361702127659575,0.9863013698630136,0.9,0.9411764705882354
exp_465,23,openl3-mel128-512-env,False,3,knn-3,0.7943262411347518,0.8591549295774648,0.7625,0.8079470198675496
exp_466,23,openl3-mel128-512-music,True,3,knn-3,0.8865248226950354,0.9705882352941176,0.825,0.8918918918918919
exp_467,23,openl3-mel128-512-music,False,3,knn-3,0.8297872340425532,0.8783783783783784,0.8125,0.8441558441558441
exp_468,23,openl3-mel128-6144-env,True,3,knn-3,0.9078014184397163,0.935064935064935,0.9,0.9171974522292993
exp_469,23,openl3-mel128-6144-env,False,3,knn-3,0.7801418439716312,0.8656716417910447,0.725,0.7891156462585034
exp_470,23,openl3-mel128-6144-music,True,3,knn-3,0.900709219858156,0.9342105263157895,0.8875,0.9102564102564101
exp_471,23,openl3-mel128-6144-music,False,3,knn-3,0.8368794326241135,0.8904109589041096,0.8125,0.8496732026143791
exp_472,23,openl3-mel256-512-env,True,3,knn-3,0.8652482269503546,0.9178082191780822,0.8375,0.8758169934640524
exp_473,23,openl3-mel256-512-env,False,3,knn-3,0.7801418439716312,0.8656716417910447,0.725,0.7891156462585034
exp_474,23,openl3-mel256-512-music,True,3,knn-3,0.8439716312056738,0.9027777777777778,0.8125,0.8552631578947368
exp_475,23,openl3-mel256-512-music,False,3,knn-3,0.7801418439716312,0.855072463768116,0.7375,0.7919463087248322
exp_476,23,openl3-mel256-6144-env,True,3,knn-3,0.8723404255319149,0.8974358974358975,0.875,0.8860759493670887
exp_477,23,openl3-mel256-6144-env,False,3,knn-3,0.7659574468085106,0.8507462686567164,0.7125,0.7755102040816327
exp_478,23,openl3-mel256-6144-music,True,3,knn-3,0.9078014184397163,0.9466666666666667,0.8875,0.9161290322580645
exp_479,23,openl3-mel256-6144-music,False,3,knn-3,0.8085106382978723,0.8840579710144928,0.7625,0.8187919463087248
